brand_name,product_id,image_url,in_stock,mrp,price,product_title,rating,rating_count,tags,product_url,listing_page_name,listing_url,listing_page_no,discount,discount_percent,log_rating_count,success_score,successful
The Face Shop,547189,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/8/8806182579165_1_.png",True,1599,1359,The Face Shop Chia Seed Hydro Toner,4.5,787,,https://www.nykaa.com/the-face-shop-chia-seed-hydro-toner/p/547189,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,2,240,15.0093808630394,6.669498089857879,72.55745268267243,1
The Face Shop,465778,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/3/0/30246208806182529436__1_.jpg",True,2190,1971,The Face Shop Pomegranate and Collagen Volume Lifting Eye Cream,4.2,223,,https://www.nykaa.com/the-face-shop-pomegranate-and-collagen-volume-lifting-eye-cream/p/465778,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,2,219,10.0,5.4116460518550396,64.36018033143243,0
The Face Shop,401629,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/8/8806182552373.jpg",True,990,891,The Face Shop Smart Peeling White Jewel Perle,4.3,460,,https://www.nykaa.com/the-face-shop-smart-peeling-white-jewel/p/401629,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,2,99,10.0,6.133398042996649,68.34236071090582,0
The Face Shop,1277028,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/d/8dae250thefa00000012__2_.jpg",True,1620,1377,The Face Shop Naturalsun Eco Super Active Sun Cream,4.5,53,,https://www.nykaa.com/the-face-shop-naturalsun-eco-super-active-sun-cream/p/1277028,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,2,243,15.0,3.9889840465642745,61.481935766994525,0
The Face Shop,3920419,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/b/8b7f471thefa00000075_1.jpg",True,740,728,The Face Shop - Cleanse & Sooth Combo,4.5,6543,,https://www.nykaa.com/the-face-shop-cleanse-sooth-combo/p/3920419,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,2,12,1.6216216216216217,8.786303878282583,81.30380429219271,1
The Face Shop,465787,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/9/5/95f44dd8806182565694-01.jpg",True,1390,1251,The Face Shop Calendula Essential Moisture Serum With 1% Squalane And 10% Calendula Flower Extract,4.4,309,,https://www.nykaa.com/the-face-shop-calendula-essential-moisture-serum/p/465787,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,3,139,10.0,5.736572297479192,67.70273107790649,0
The Face Shop,1277031,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/1/a/1a964ddthefa00000015_1.jpg",True,1620,1377,The Face Shop No Shine Sun Primer SPF 50+ With 2% Zinc Oxide & Squalane,4.3,40,,https://www.nykaa.com/the-face-shop-naturalsun-eco-no-shine-sun-primer/p/1277031,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,3,243,15.0,3.713572066704308,58.34397118540575,0
The Face Shop,547191,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/8/8806182579189_1_.png",True,1690,1521,The Face Shop Chia Seed Hydro Mist,4.3,257,,https://www.nykaa.com/the-face-shop-chia-seed-hydro-mist/p/547191,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,3,169,10.0,5.552959584921617,65.94406849639425,0
The Face Shop,1044390,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/a/7/a7fa4dd8806182582103-01.jpg",True,1290,1290,The Face Shop Dr.Belmeur Clean Face Mild Toner With 2% Niacinamide,4.7,78,,https://www.nykaa.com/the-face-shop-dr-belmeur-clean-face-mild-toner/p/1044390,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,3,0,0.0,4.3694478524670215,65.05396010636393,0
The Face Shop,1277032,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/6/7/674c250thefa00000016__2_.jpg",True,1430,1216,The Face Shop Naturalsun Eco No Shine Sun Powder,3.5,37,,https://www.nykaa.com/the-face-shop-naturalsun-eco-no-shine-sun-powder/p/1277032,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,3,214,14.965034965034965,3.6375861597263857,50.03000782446285,0
The Face Shop,1044391,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/7/3/73564dd8806182582110-01.jpg",True,1290,1290,The Face Shop Dr.Belmeur Clean Face Mild Lotion With Squalane,4.5,78,,https://www.nykaa.com/the-face-shop-dr-belmeur-clean-face-mild-lotion/p/1044391,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,3,0,0.0,4.3694478524670215,63.053960106363924,0
The Face Shop,4007719,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/f/c/fc1b676thefa00000079.jpg",True,1980,1832,The Face Shop - Jeju Volcanic Lava Cleanse & Scrub Combo,4.4,2962,,https://www.nykaa.com/the-face-shop-jeju-volcanic-lava-cleanse-scrub-combo/p/4007719,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,3,148,7.474747474747474,7.993957547573565,77.0299377699117,1
The Face Shop,4007718,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/b/5/b599676thefa00000078.jpg",True,1139,1110,The Face Shop - Fruity Foam & Tint Combo,4.3,1099,,https://www.nykaa.com/the-face-shop-fruity-foam-tint-combo/p/4007718,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,3,29,2.546093064091308,7.003065458786462,71.93570736719079,1
The Face Shop,465785,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/c/6/c6e06208806182550638__1_.jpg",True,1290,1161,The Face Shop Calendula Essential Moisture Toner,4.4,210,,https://www.nykaa.com/the-face-shop-calendula-essential-moisture-toner/p/465785,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,3,129,10.0,5.351858133476067,66.11314484097635,0
The Face Shop,6537943,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/a/5/a52910aTHEFA00000099.jpg",True,2490,2366,The Face Shop Refreshing Hydration Combo,4.5,874,,https://www.nykaa.com/the-face-shop-refreshing-hydration-combo/p/6537943,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,3,124,4.979919678714859,6.774223886357614,72.99016533103277,1
The Face Shop,587675,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/3/4/34b5b818806182579226.jpg",True,2790,2232,The Face Shop Mango Seed Moisturizing Butter,4.3,131,,https://www.nykaa.com/the-face-shop-mango-seed-moisturizing-butter/p/587675,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,3,558,20.0,4.882801922586371,63.17506881742029,0
The Face Shop,547198,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/9/8/98ca4c68806182568138.jpg",True,300,300,The Face Shop Smile Foot Mask,4.3,59,,https://www.nykaa.com/the-face-shop-smile-foot-mask/p/547198,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,3,0,0.0,4.0943445622221,59.91727098798779,0
The Face Shop,2753959,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/b/b/bb345fd8801051452914_1.jpg",True,400,300,The Face Shop Fmgt Designing Eyebrow Pencil - Black Brown,4.5,13,,https://www.nykaa.com/the-face-shop-fmgt-designing-eyebrow-pencil-black-brown/p/2753959,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,3,100,25.0,2.639057329615259,55.90422345248503,0
The Face Shop,172625,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/8/8806182541629_1.jpg",True,2690,2152,The Face Shop Dr.Belmeur Clarifying Spot Care Ampoule,4.3,153,,https://www.nykaa.com/the-face-shop-dr-belmeur-clarifying-spot-calming-ampoule/p/172625,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,3,538,20.0,5.0369526024136295,63.81199831467905,0
The Face Shop,465788,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/7/8/78d46208806182565700__1_.jpg",True,1290,1161,The Face Shop Calendula Essential Moisture Eye Cream,3.9,203,,https://www.nykaa.com/the-face-shop-calendula-essential-moisture-eye-cream/p/465788,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,3,129,10.0,5.318119993844216,60.9737434686422,0
The Face Shop,587674,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/c/7/c75bb818806182579233.jpg",True,2250,2250,The Face Shop Mango Seed Moisturizing Eye Cream,4.2,122,,https://www.nykaa.com/the-face-shop-mango-seed-moisturizing-eye-cream/p/587674,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,3,0,0.0,4.812184355372417,61.88328670115831,0
The Face Shop,587676,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/d/d/ddecb818806182579240.jpg",True,2799,2659,The Face Shop Mango Seed Radiant Moisturizing Oil,4.5,34,,https://www.nykaa.com/the-face-shop-mango-seed-radiant-moisturizing-oil/p/587676,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,3,140,5.001786352268668,3.5553480614894135,59.69021126550971,0
The Face Shop,2753957,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/6/b/6b715fd8801051452907_1.jpg",True,400,300,The Face Shop Fmgt Designing Eyebrow Pencil - Brown,4.5,8,,https://www.nykaa.com/the-face-shop-fmgt-designing-eyebrow-pencil-brown/p/2753957,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,3,100,25.0,2.1972245773362196,54.07863103150511,0
The Face Shop,587673,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/2/6/26efb818806182579219.jpg",True,1920,1920,The Face Shop Mango Seed Moisturizing Lotion,4.4,119,,https://www.nykaa.com/the-face-shop-mango-seed-moisturizing-lotion/p/587673,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,3,0,0.0,4.787491742782046,63.78126020772466,0
The Face Shop,2753956,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/4/b/4b5b5fd8801051400069_1.jpg",True,400,300,The Face Shop Fmgt Designing Eyebrow Pencil - Light Brown,2.8,4,,https://www.nykaa.com/the-face-shop-fmgt-designing-eyebrow-pencil-light-brown/p/2753956,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,3,100,25.0,1.6094379124341003,34.649977032761534,0
The Face Shop,435229,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/f/8/f83e6208806182519307__1_.jpg",True,1190,1131,The Face Shop Rice Water Bright Light Cleansing Oil,4.3,1021,,https://www.nykaa.com/the-face-shop-rice-water-bright-light-cleansing-oil/p/435229,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,4,59,4.957983193277311,6.92951677076365,71.6318142611798,1
The Face Shop,435230,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/7/4/74246208806182519314__1_.jpg",True,1190,1131,The Face Shop Rice Water Bright Rich Cleansing Oil,4.4,631,,https://www.nykaa.com/the-face-shop-rice-water-bright-rich-cleansing-oil/p/435230,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,4,59,4.957983193277311,6.448889394146858,70.6459277655745,0
The Face Shop,110312,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/d/d/ddf76208806182531460__1_.jpg",True,150,150,The Face Shop The Solution Soothing Face Mask,4.5,459,,https://www.nykaa.com/the-face-shop-the-solution-soothiing-face-mask/p/110312,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,4,0,0.0,6.131226489483141,70.33338814919428,0
The Face Shop,465773,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/4/f/4f004dd8806182564666-1.jpg",True,610,610,The Face Shop Smile Foot Pelling Jellly Mask,3.8,90,,https://www.nykaa.com/the-face-shop-smile-foot-peeling-jelly-mask/p/465773,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,4,0,0.0,4.51085950651685,56.63825369379033,0
The Face Shop,465774,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/d/1/d16b6208806182529399__1_.jpg",True,1790,1701,The Face Shop Pomegranate and Collagen Volume Lifting Toner,4.3,156,,https://www.nykaa.com/the-face-shop-pomegranate-and-collagen-volume-lifting-toner/p/465774,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,4,89,4.972067039106146,5.056245805348308,63.89171518689438,0
The Face Shop,110314,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/3/4/34dc6208806182531477__1_.jpg",True,150,150,The Face Shop The Solution Pore Care Face Mask,4.4,2324,,https://www.nykaa.com/the-face-shop-the-solution-pore-care-face-mask/p/110314,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,4,0,0.0,7.751475318021456,76.02803440668373,1
The Face Shop,1277027,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/a/9/a909af2thefa00000011.jpg",True,700,700,The Face Shop Rice & Ceramide Moisturizing Skincare Set,4.4,88,,https://www.nykaa.com/the-face-shop-rice-ceramide-moisturizing-skincare-set/p/1277027,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,4,0,0.0,4.48863636973214,62.54643073617731,0
The Face Shop,2753958,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/a/2/a2fc5fd8801051452921_1.jpg",True,400,300,The Face Shop Fmgt Designing Eyebrow Pencil - Dark Brown,4.6,17,,https://www.nykaa.com/the-face-shop-fmgt-designing-eyebrow-pencil-dark-brown/p/2753958,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,4,100,25.0,2.8903717578961645,57.94262025124196,0
The Face Shop,587672,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/e/6/e6a0b818806182579202.jpg",True,1950,1950,The Face Shop Mango Seed Moisturizing Toner,4.5,91,,https://www.nykaa.com/the-face-shop-mango-seed-moisturizing-toner/p/587672,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,4,0,0.0,4.5217885770490405,63.683411116432744,0
The Face Shop,110310,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/b/e/bef46208806182531453__1_.jpg",True,150,150,The Face Shop The Solution Nourishing Face Mask,4.5,455,,https://www.nykaa.com/the-face-shop-the-solution-nourishing-face-mask/p/110310,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,4,0,0.0,6.1224928095143865,70.29730177968912,0
The Face Shop,4007717,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/1/6/16c3676thefa00000077.jpg",True,949,849,The Face Shop - Lip & Brow Combo,4.3,24,,https://www.nykaa.com/the-face-shop-lip-brow-combo/p/4007717,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,4,100,10.537407797681771,3.2188758248682006,56.29995406552306,0
The Face Shop,110302,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/6/4/64b56208806182531415__1_.jpg",True,150,150,The Face Shop The Solution Brightening Face Mask,4.4,2866,,https://www.nykaa.com/the-face-shop-the-solution-brightening-face-mask/p/110302,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,4,0,0.0,7.96102146588337,76.8938503911462,1
The Face Shop,110298,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/1/0/10856208806182531392__1_.jpg",True,150,150,The Face Shop The Solution Hydrating Face Mask,4.5,802,,https://www.nykaa.com/the-face-shop-the-solution-hydrating-face-mask/p/110298,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,4,0,0.0,6.688354713946762,72.63536567088882,1
The Face Shop,3865603,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/6/a/6a8bdeethefa00000074.jpg",True,1139,1110,The Face Shop Cleanse & Tint - Fruity Combo,4.3,572,,https://www.nykaa.com/the-face-shop-cleanse-tint-fruity-combo/p/3865603,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,4,29,2.546093064091308,6.35088571671474,69.24098999257019,0
The Face Shop,215186,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/8/8806182528057_1_.jpg",True,50,50,The Face Shop Jeju Volcanic Lava Aloe Nose Strip,4.2,1450,,https://www.nykaa.com/the-face-shop-jeju-volcanic-lava-aloe-nose-strip/p/215186,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,4,0,0.0,7.280008252884188,72.07999706355652,1
The Face Shop,215183,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/8/8806182528040_1_.jpg",True,50,50,The Face Shop Jeju Volcanic Lava Volcanic Ash Nose Strip,4.1,543,,https://www.nykaa.com/the-face-shop-jeju-volcanic-lava-volcanic-ash-nose-strip/p/215183,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,4,0,0.0,6.298949246855942,67.0263956121002,0
The Face Shop,315133,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/8/8806182561351.jpg",True,450,450,The Face Shop Rice Water Bright Mild Cleansing Water,4.3,185,,https://www.nykaa.com/the-face-shop-rice-water-bright-mild-cleansing-water/p/315133,The Face Shop,https://www.nykaa.com/brands/the-face-shop/c/4290?id=4290&ptype=brand&popularity_algo=conversion,4,0,0.0,5.225746673713202,64.5920695608975,0
Faces Canada,3814093,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/9/5/9521811FACES00000221_1.jpg",True,399,299,Faces Canada Comfy Matte Lip Color,4.2,5597,"FEATURED, BESTSELLER",https://www.nykaa.com/faces-canada-comfy-matte-lip-color-on-my-way-01/p/3814093,Faces Canada,"https://www.nykaa.com/brands/faces-canada/c/669?intcmp=brand_menu,most_viewed,ffaces-canada",1,100,25.062656641604008,8.630164670075398,77.65865846800804,1
Faces Canada,5885542,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/5/4/54076518903380019407_1.jpg",True,549,412,Faces Canada 3 In 1 All Day Hydra Matte Foundation,4.5,262,FEATURED,https://www.nykaa.com/faces-canada-3-in-1-all-day-hydra-matte-foundation/p/5885542,Faces Canada,"https://www.nykaa.com/brands/faces-canada/c/669?intcmp=brand_menu,most_viewed,ffaces-canada",1,137,24.95446265938069,5.572154032177765,68.02337732367103,0
Faces Canada,5691128,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/3/7/372f7ae8903380023404_2.jpg",True,699,524,Faces Canada Comfy Matte Pro Lip Color,4.4,518,FEATURED,https://www.nykaa.com/faces-canada-comfy-matte-pro-lip-color/p/5691128,Faces Canada,"https://www.nykaa.com/brands/faces-canada/c/669?intcmp=brand_menu,most_viewed,ffaces-canada",1,175,25.035765379113016,6.251903883165888,69.83201061245543,0
Faces Canada,266058,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/c/4/c49e9998903380000399_1.jpg",True,649,487,Faces Canada Ultime Pro Makeup Fixer,4.3,12362,FEATURED,https://www.nykaa.com/faces-ultime-pro-makeup-fixer/p/266058,Faces Canada,"https://www.nykaa.com/brands/faces-canada/c/669?intcmp=brand_menu,most_viewed,ffaces-canada",1,162,24.961479198767332,9.422463420006927,81.93232839303292,1
Faces Canada,466327,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/3/7/37232d18903380003505_1.jpg",True,299,224,Faces Canada Weightless Matte Finish Lipstick,4.2,32328,"FEATURED, BESTSELLER",https://www.nykaa.com/faces-weightless-matte-finish-lipstick/p/466327,Faces Canada,"https://www.nykaa.com/brands/faces-canada/c/669?intcmp=brand_menu,most_viewed,ffaces-canada",1,75,25.08361204013378,10.383719939217288,84.90410868101775,1
Faces Canada,569857,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/7/f/7f0e8668903380005387__1_.jpg",True,225,169,Faces Canada Weightless Stay Matte Compact SPF-20 Vitamin E & Shea Butter,4.4,22695,FEATURED,https://www.nykaa.com/faces-canada-weightless-stay-matte-compact-spf-20-vitamin-e-shea-butter/p/569857,Faces Canada,"https://www.nykaa.com/brands/faces-canada/c/669?intcmp=brand_menu,most_viewed,ffaces-canada",1,56,24.88888888888889,10.029943976488687,85.44235485459627,1
Faces Canada,6476168,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/7/8/78e89e18903380022742_1.jpg",True,549,412,Faces Canada Ultimepro Hd Concealer,4.5,65,FEATURED,https://www.nykaa.com/faces-canada-ultimepro-hd-concealer/p/6476168,Faces Canada,"https://www.nykaa.com/brands/faces-canada/c/669?intcmp=brand_menu,most_viewed,ffaces-canada",1,137,24.95446265938069,4.189654742026425,62.31107959768344,0
Faces Canada,370965,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/9/a/9ac866e8903380004540_7.jpg",True,799,559,Faces Canada Ultime Pro Hd Intense Matte Lips + Primer,4.5,22307,BESTSELLER,https://www.nykaa.com/faces-ultime-pro-hd-intense-matte-lips-primer/p/370965,Faces Canada,"https://www.nykaa.com/brands/faces-canada/c/669?intcmp=brand_menu,most_viewed,ffaces-canada",1,240,30.037546933667088,10.012700637509445,86.37110773950462,1
Faces Canada,19718,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/9/4/948a3298903380021035_1.jpg",True,119,89,Faces Canada Splash Nail Enamel,4.4,66583,BESTSELLER,https://www.nykaa.com/faces-splash-nail-enamel/p/19718,Faces Canada,"https://www.nykaa.com/brands/faces-canada/c/669?intcmp=brand_menu,most_viewed,ffaces-canada",1,30,25.210084033613445,11.106219587425931,89.88937827709636,1
Faces Canada,6064055,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/c/4/c49e9998903380000399_1.jpg",True,649,487,Faces Canada Makeup Fixer Setting Spray,4.3,12362,BESTSELLER,https://www.nykaa.com/faces-canada-makeup-fixer-setting-spray/p/6064055,Faces Canada,"https://www.nykaa.com/brands/faces-canada/c/669?intcmp=brand_menu,most_viewed,ffaces-canada",1,162,24.961479198767332,9.422463420006927,81.93232839303292,1
Faces Canada,19750,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/f/6/f6fecc18903380157956_2.jpg",True,179,134,Faces Canada Magneteyes Kajal - Deep Black,4.4,25189,BESTSELLER,https://www.nykaa.com/faces-magneteyes-kajal-lasts-all-day-black/p/19750,Faces Canada,"https://www.nykaa.com/brands/faces-canada/c/669?intcmp=brand_menu,most_viewed,ffaces-canada",1,45,25.139664804469277,10.134202369346657,85.87313625512236,1
Faces Canada,514189,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/4/8/48d08668903380004366__1_.jpg",True,249,187,Faces Canada Weightless Creme Lipstick,4.2,7796,BESTSELLER,https://www.nykaa.com/faces-canada-weightless-creme-lipstick/p/514189,Faces Canada,"https://www.nykaa.com/brands/faces-canada/c/669?intcmp=brand_menu,most_viewed,ffaces-canada",1,62,24.899598393574294,8.9614943233096,79.02766721774476,1
Faces Canada,251722,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/b/6/b6a62388903380001075_1.jpg",True,249,187,Faces Canada Magneteyes Eyeliner - Dramatic Black Finish,4.4,9218,BESTSELLER,https://www.nykaa.com/faces-magneteyes-eyeliner-black-01/p/251722,Faces Canada,"https://www.nykaa.com/brands/faces-canada/c/669?intcmp=brand_menu,most_viewed,ffaces-canada",1,62,24.899598393574294,9.129021850798594,81.71986801750862,1
Faces Canada,526442,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/0/0/0014c8f8903380004977_1.jpg",True,199,149,Faces Canada Mini Weightless Matte Finish Foundation,4.0,8225,,https://www.nykaa.com/faces-mini-weightless-matte-finish-foundation/p/526442,Faces Canada,"https://www.nykaa.com/brands/faces-canada/c/669?intcmp=brand_menu,most_viewed,ffaces-canada",1,50,25.125628140703515,9.015055148790369,77.24897321318025,1
Faces Canada,68535,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/a/e/ae61c8f8903380159448_1.jpg",True,549,412,Faces Canada Ultime Pro Intense Gel Kajal With Free Sharpener - Black,4.3,6538,,https://www.nykaa.com/faces-ultime-pro-intense-gel-kajal-black-with-free-sharpener/p/68535,Faces Canada,"https://www.nykaa.com/brands/faces-canada/c/669?intcmp=brand_menu,most_viewed,ffaces-canada",1,137,24.95446265938069,8.785539527561276,79.30064609969432,1
Faces Canada,125335,"https://images-static.nykaa.com/media/catalog/product/tr:h-200,w-200,cm-pad_resize/8/9/8903380160307_3.jpg",True,399,299,Faces Canada Magneteyes Dramatic Volumizing Mascara Intense Black Finish,4.3,5433,,https://www.nykaa.com/faces-magneteyes-dramatic-volumizing-mascara-black/p/125335,Faces Canada,"https://www.nykaa.com/brands/faces-canada/c/669?intcmp=brand_menu,most_viewed,ffaces-canada",1,100,25.062656641604008,8.600430789986293,78.53580214769904,1
